,InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
752,69315,108,1,72320,3,1215,1001,16,11,2022-05-12,18532,False,,,"Unit 142, 848 Kommineni Street",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70365""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:10:00"",""ConNote"":""EAN-125-70365"",""DriverID"":10,""Latitude"":36.6689446,""Longitude"":-89.9687021,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:10:00"",""ReceivedBy"":""Bhanu Thota""}",2016-05-13 11:10:00,Bhanu Thota,10,2016-05-13 07:00:00
753,69316,140,1,72321,3,1279,1001,3,11,2022-05-12,11888,False,,,"Suite 199, 1096 Poursokh Crescent",,2,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70366""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:15:00"",""ConNote"":""EAN-125-70366"",""DriverID"":10,""Latitude"":37.8791795,""Longitude"":-97.2128162,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:15:00"",""ReceivedBy"":""Malay PrabhupÄda""}",2016-05-13 11:15:00,Malay PrabhupÄda,10,2016-05-13 07:00:00
754,69317,525,401,72322,3,2249,2001,7,11,2022-05-12,12447,False,,,"Suite 255, 1668 Nechita Boulevard",,3,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70367""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:20:00"",""ConNote"":""EAN-125-70367"",""DriverID"":10,""Latitude"":39.2025030,""Longitude"":-94.4924530,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:20:00"",""ReceivedBy"":""Julia Konecna""}",2016-05-13 11:20:00,Julia Konecna,10,2016-05-13 07:00:00
755,69318,869,869,72323,3,3069,3069,6,11,2022-05-12,11499,False,,,"Suite 6, 1432 Alksne Road",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70368""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:25:00"",""ConNote"":""EAN-125-70368"",""DriverID"":10,""Latitude"":41.8347535,""Longitude"":-87.8617260,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:25:00"",""ReceivedBy"":""Abel Tatarescu""}",2016-05-13 11:25:00,Abel Tatarescu,10,2016-05-13 07:00:00
756,69319,963,963,72324,3,3163,3163,6,11,2022-05-12,18108,False,,,"Unit 26, 33 Rezaei Boulevard",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70369""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:30:00"",""ConNote"":""EAN-125-70369"",""DriverID"":10,""Latitude"":35.8487128,""Longitude"":-98.4369111,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:30:00"",""ReceivedBy"":""Be Trang""}",2016-05-13 11:30:00,Be Trang,10,2016-05-13 07:00:00
757,69320,593,401,72325,3,2385,2001,16,11,2022-05-12,19640,False,,,"Suite 51, 1342 Gajula Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70370""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:35:00"",""ConNote"":""EAN-125-70370"",""DriverID"":10,""Latitude"":35.8697483,""Longitude"":-106.0041892,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:35:00"",""ReceivedBy"":""Jae-Hwa Shin""}",2016-05-13 11:35:00,Jae-Hwa Shin,10,2016-05-13 07:00:00
758,69321,448,401,72326,3,2095,2001,14,11,2022-05-12,16284,False,,,"Unit 20, 1175 Moresby Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70371""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:40:00"",""ConNote"":""EAN-125-70371"",""DriverID"":10,""Latitude"":39.3751976,""Longitude"":-118.5829202,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:40:00"",""ReceivedBy"":""Jae-Hwa Min""}",2016-05-13 11:40:00,Jae-Hwa Min,10,2016-05-13 07:00:00
759,69322,121,1,72327,3,1241,1001,3,11,2022-05-12,13494,False,,,"Shop 251, 835 Bach Crescent",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70372""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:45:00"",""ConNote"":""EAN-125-70372"",""DriverID"":10,""Latitude"":45.5627429,""Longitude"":-94.9472391,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:45:00"",""ReceivedBy"":""Steven Frasier""}",2016-05-13 11:45:00,Steven Frasier,10,2016-05-13 07:00:00
760,69323,586,401,72328,3,2371,2001,7,11,2022-05-12,13307,False,,,"Shop 204, 167 Kubatova Lane",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70373""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:50:00"",""ConNote"":""EAN-125-70373"",""DriverID"":10,""Latitude"":29.1924772,""Longitude"":-81.9173071,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:50:00"",""ReceivedBy"":""Anete Kundzina""}",2016-05-13 11:50:00,Anete Kundzina,10,2016-05-13 07:00:00
761,69324,59,1,72329,3,1117,1001,6,11,2022-05-12,12754,False,,,"Suite 157, 659 Hybl Boulevard",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70374""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T11:55:00"",""ConNote"":""EAN-125-70374"",""DriverID"":10,""Latitude"":41.3890052,""Longitude"":-70.5133599,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T11:55:00"",""ReceivedBy"":""Margita Kopecka""}",2016-05-13 11:55:00,Margita Kopecka,10,2016-05-13 07:00:00
762,69325,1040,1040,72330,3,3240,3240,13,11,2022-05-12,11710,False,,,"Suite 7, 1337 Koknesis Avenue",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70375""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70375"",""DriverID"":10,""Latitude"":32.5518326,""Longitude"":-82.6668019,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T12:00:00"",""ReceivedBy"":""Damodar Shenoy""}",2016-05-13 12:00:00,Damodar Shenoy,10,2016-05-13 07:00:00
763,69326,585,401,72331,3,2369,2001,13,11,2022-05-12,14550,False,,,"Unit 12, 747 Acar Crescent",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70376""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:05:00"",""ConNote"":""EAN-125-70376"",""DriverID"":10,""Latitude"":40.9220430,""Longitude"":-74.3454282,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T12:05:00"",""ReceivedBy"":""Asha Mudigonda""}",2016-05-13 12:05:00,Asha Mudigonda,10,2016-05-13 07:00:00
764,69327,532,401,72332,3,2263,2001,8,11,2022-05-12,10062,False,,,"Suite 98, 1275 Haldar Street",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70377""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:10:00"",""ConNote"":""EAN-125-70377"",""DriverID"":10,""Latitude"":31.2135511,""Longitude"":-82.3540178,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-13T12:10:00"",""ReceivedBy"":""Akhtar Shahrestaani""}",2016-05-13 12:10:00,Akhtar Shahrestaani,10,2016-05-13 07:00:00
765,69328,197,1,72333,3,1393,1001,13,11,2022-05-12,12155,False,,,"Suite 176, 103 Pulido Road",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70378""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:15:00"",""ConNote"":""EAN-125-70378"",""DriverID"":10,""Latitude"":39.8121058,""Longitude"":-121.5783059,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T12:15:00"",""ReceivedBy"":""Mani Poddar""}",2016-05-13 12:15:00,Mani Poddar,10,2016-05-13 07:00:00
766,69329,120,1,72334,3,1239,1001,16,11,2022-05-12,17928,False,,,"Unit 149, 889 Usenuly Street",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70379""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:20:00"",""ConNote"":""EAN-125-70379"",""DriverID"":10,""Latitude"":41.5425502,""Longitude"":-81.6262380,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T12:20:00"",""ReceivedBy"":""Lucas Van Veenen""}",2016-05-13 12:20:00,Lucas Van Veenen,10,2016-05-13 07:00:00
767,69330,881,881,72335,3,3081,3081,6,11,2022-05-12,19067,False,,,"Unit 13, 464 Mutlu Lane",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70380""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:25:00"",""ConNote"":""EAN-125-70380"",""DriverID"":10,""Latitude"":56.4708333,""Longitude"":-132.3766667,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-13T12:25:00"",""ReceivedBy"":""Magdalena Michnova""}",2016-05-13 12:25:00,Magdalena Michnova,10,2016-05-13 07:00:00
768,69331,1056,1056,72336,3,3256,3256,13,11,2022-05-12,11662,False,,,"Shop 20, 429 Viljo Lane",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70381""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:30:00"",""ConNote"":""EAN-125-70381"",""DriverID"":10,""Latitude"":42.9383918,""Longitude"":-78.6847515,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T12:30:00"",""ReceivedBy"":""Kalyani Benjaree""}",2016-05-13 12:30:00,Kalyani Benjaree,10,2016-05-13 07:00:00
769,69332,903,903,72337,3,3103,3103,2,11,2022-05-12,19512,False,,,"Unit 29, 1170 Nguyen Avenue",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70382""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:35:00"",""ConNote"":""EAN-125-70382"",""DriverID"":10,""Latitude"":34.3589978,""Longitude"":-90.2742605,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T12:35:00"",""ReceivedBy"":""Bing Han""}",2016-05-13 12:35:00,Bing Han,10,2016-05-13 07:00:00
770,69333,79,1,72338,3,1157,1001,6,11,2022-05-12,13099,False,,,"Suite 4, 1000 Sykorova Boulevard",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70383""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:40:00"",""ConNote"":""EAN-125-70383"",""DriverID"":10,""Latitude"":39.0897299,""Longitude"":-101.1462666,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T12:40:00"",""ReceivedBy"":""Matyas Macek""}",2016-05-13 12:40:00,Matyas Macek,10,2016-05-13 07:00:00
771,69334,870,870,72339,3,3070,3070,15,11,2022-05-12,16464,False,,,"Shop 10, 353 Gomes Avenue",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70384""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:45:00"",""ConNote"":""EAN-125-70384"",""DriverID"":10,""Latitude"":47.8528740,""Longitude"":-122.3334669,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T12:45:00"",""ReceivedBy"":""In-Su Bae""}",2016-05-13 12:45:00,In-Su Bae,10,2016-05-13 07:00:00
772,69335,170,1,72340,3,1339,1001,20,11,2022-05-12,15543,False,,,"Unit 109, 1568 Srisati Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70385""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:50:00"",""ConNote"":""EAN-125-70385"",""DriverID"":10,""Latitude"":40.8884329,""Longitude"":-73.8281895,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-13T12:50:00"",""ReceivedBy"":""Daniella Barbosa""}",2016-05-13 12:50:00,Daniella Barbosa,10,2016-05-13 07:00:00
773,69336,511,401,72341,3,2221,2001,7,11,2022-05-12,15241,False,,,"Unit 115, 1745 Penttila Road",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70386""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T12:55:00"",""ConNote"":""EAN-125-70386"",""DriverID"":10,""Latitude"":45.1202637,""Longitude"":-85.9792560,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T12:55:00"",""ReceivedBy"":""Pracha Nantakarn""}",2016-05-13 12:55:00,Pracha Nantakarn,10,2016-05-13 07:00:00
774,69337,507,401,72342,3,2213,2001,3,11,2022-05-12,13333,False,,,"Unit 25, 1353 YÄ±lmaz Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70387""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T13:00:00"",""ConNote"":""EAN-125-70387"",""DriverID"":10,""Latitude"":40.0064958,""Longitude"":-75.7032742,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T13:00:00"",""ReceivedBy"":""Natalie Horackova""}",2016-05-13 13:00:00,Natalie Horackova,10,2016-05-13 07:00:00
775,69338,861,861,72343,3,3061,3061,2,11,2022-05-12,12216,False,,,"Shop 5, 1078 Hosseini Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70388""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T13:05:00"",""ConNote"":""EAN-125-70388"",""DriverID"":10,""Latitude"":42.2667587,""Longitude"":-72.0828545,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T13:05:00"",""ReceivedBy"":""Amarasimha Vinjamuri""}",2016-05-13 13:05:00,Amarasimha Vinjamuri,10,2016-05-13 07:00:00
776,69339,184,1,72344,3,1367,1001,13,11,2022-05-12,10453,False,,,"Unit 31, 862 Tomek Avenue",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70389""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T13:10:00"",""ConNote"":""EAN-125-70389"",""DriverID"":10,""Latitude"":41.5231076,""Longitude"":-81.5184553,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T13:10:00"",""ReceivedBy"":""Lata Khandke""}",2016-05-13 13:10:00,Lata Khandke,10,2016-05-13 07:00:00
777,69340,999,999,72345,3,3199,3199,15,11,2022-05-12,12427,False,,,"Unit 26, 348 Putkonen Avenue",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70390""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T13:15:00"",""ConNote"":""EAN-125-70390"",""DriverID"":10,""Latitude"":38.9857508,""Longitude"":-119.1629309,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-13T13:15:00"",""ReceivedBy"":""Kristi Part""}",2016-05-13 13:15:00,Kristi Part,10,2016-05-13 07:00:00
778,69341,199,1,72346,3,1397,1001,6,11,2022-05-12,17885,False,,,"Shop 109, 487 Rusl Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70391""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T13:20:00"",""ConNote"":""EAN-125-70391"",""DriverID"":10,""Latitude"":37.0791790,""Longitude"":-106.0086329,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-13T13:20:00"",""ReceivedBy"":""Cezar Pavel""}",2016-05-13 13:20:00,Cezar Pavel,10,2016-05-13 07:00:00
779,69342,476,401,72347,3,2151,2001,2,11,2022-05-12,19986,False,,,"Suite 106, 272 Stojkovic Avenue",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70392""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T13:25:00"",""ConNote"":""EAN-125-70392"",""DriverID"":10,""Latitude"":41.1208924,""Longitude"":-78.1138962,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T13:25:00"",""ReceivedBy"":""Manali Bose""}",2016-05-13 13:25:00,Manali Bose,10,2016-05-13 07:00:00
780,69343,140,1,72348,3,1279,1001,2,11,2022-05-12,14456,False,,,"Suite 199, 1096 Poursokh Crescent",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-12T12:00:00"",""ConNote"":""EAN-125-70393""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-13T13:30:00"",""ConNote"":""EAN-125-70393"",""DriverID"":10,""Latitude"":37.8791795,""Longitude"":-97.2128162,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-13T13:30:00"",""ReceivedBy"":""Malay PrabhupÄda""}",2016-05-13 13:30:00,Malay PrabhupÄda,10,2016-05-13 07:00:00
781,69344,445,401,70247,3,2089,2001,13,12,2022-05-13,16651,False,,,"Shop 54, 541 Shergill Street",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70394""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:05:00"",""ConNote"":""EAN-125-70394"",""DriverID"":12,""Latitude"":40.0847062,""Longitude"":-104.9394216,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-14T07:05:00"",""ReceivedBy"":""An Dung Ngo""}",2016-05-14 07:05:00,An Dung Ngo,12,2016-05-14 07:00:00
782,69345,892,892,71509,3,3092,3092,16,12,2022-05-13,18413,False,,,"Shop 30, 1759 Srbova Crescent",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70395""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:10:00"",""ConNote"":""EAN-125-70395"",""DriverID"":12,""Latitude"":32.7751427,""Longitude"":-93.7201780,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-14T07:10:00"",""ReceivedBy"":""Bahaar Asef zade""}",2016-05-14 07:10:00,Bahaar Asef zade,12,2016-05-14 07:00:00
783,69346,824,824,72355,3,3024,3024,16,12,2022-05-13,11416,False,,,"Suite 22, 530 Kellnerova Lane",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70396""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:15:00"",""ConNote"":""EAN-125-70396"",""DriverID"":12,""Latitude"":33.8945496,""Longitude"":-87.7000188,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-14T07:15:00"",""ReceivedBy"":""Risto Valbe""}",2016-05-14 07:15:00,Risto Valbe,12,2016-05-14 07:00:00
784,69347,172,1,72356,3,1343,1001,16,12,2022-05-13,13280,False,,,"Shop 283, 1520 Podnieks Road",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70397""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:20:00"",""ConNote"":""EAN-125-70397"",""DriverID"":12,""Latitude"":34.5939498,""Longitude"":-106.7330813,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-14T07:20:00"",""ReceivedBy"":""Raymond Desforges""}",2016-05-14 07:20:00,Raymond Desforges,12,2016-05-14 07:00:00
785,69348,912,912,72357,3,3112,3112,6,12,2022-05-13,18015,False,,,"Suite 27, 283 Berzins Avenue",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70398""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:25:00"",""ConNote"":""EAN-125-70398"",""DriverID"":12,""Latitude"":37.6984781,""Longitude"":-77.6124884,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-14T07:25:00"",""ReceivedBy"":""Volkan senturk""}",2016-05-14 07:25:00,Volkan senturk,12,2016-05-14 07:00:00
786,69349,16,1,72358,3,1031,1001,2,12,2022-05-13,18098,False,,,"Suite 111, 27 Vidovic Boulevard",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70399""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:30:00"",""ConNote"":""EAN-125-70399"",""DriverID"":12,""Latitude"":36.5931192,""Longitude"":-93.3971299,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-14T07:30:00"",""ReceivedBy"":""Nitin Matondkar""}",2016-05-14 07:30:00,Nitin Matondkar,12,2016-05-14 07:00:00
787,69350,153,1,72359,3,1305,1001,3,12,2022-05-13,17263,False,,,"Suite 130, 1952 Laramee Street",,0,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70400""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:35:00"",""ConNote"":""EAN-125-70400"",""DriverID"":12,""Latitude"":47.5929997,""Longitude"":-93.6907581,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-14T07:35:00"",""ReceivedBy"":""Malati Shenoy""}",2016-05-14 07:35:00,Malati Shenoy,12,2016-05-14 07:00:00
788,69351,102,1,72360,3,1203,1001,15,12,2022-05-13,19625,False,,,"Suite 287, 1455 Grgic Crescent",,1,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70401""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:40:00"",""ConNote"":""EAN-125-70401"",""DriverID"":12,""Latitude"":40.9656826,""Longitude"":-124.0356196,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-14T07:40:00"",""ReceivedBy"":""Tea Koppel""}",2016-05-14 07:40:00,Tea Koppel,12,2016-05-14 07:00:00
789,69352,92,1,72361,3,1183,1001,7,12,2022-05-13,19628,False,,,"Shop 104, 1889 Smirnov Road",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70402""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:45:00"",""ConNote"":""EAN-125-70402"",""DriverID"":12,""Latitude"":34.8778952,""Longitude"":-82.4240114,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-14T07:45:00"",""ReceivedBy"":""Coralie Emond""}",2016-05-14 07:45:00,Coralie Emond,12,2016-05-14 07:00:00
790,69353,460,401,72362,3,2119,2001,8,12,2022-05-13,18264,False,,,"Suite 11, 898 Kim Boulevard",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-13T12:00:00"",""ConNote"":""EAN-125-70403""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-14T07:50:00"",""ConNote"":""EAN-125-70403"",""DriverID"":12,""Latitude"":32.8895419,""Longitude"":-105.4780381,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-14T07:50:00"",""ReceivedBy"":""Daniela Dumina""}",2016-05-14 07:50:00,Daniela Dumina,12,2016-05-14 07:00:00
